trait	feature	selected_seeds	mean_coefficient	mean_abs_coefficient	context	region_type	gene_id	chrom	start_1based	end_1based	strand	variance_rank_within_combo	variance	missing_fraction_before_impute
agri_aa_oil__Oil_C200_C220	methwin__mCHG__gene__Zm00001d039189	1	0.03962692051771265	0.03962692051771265	mCHG	gene	Zm00001d039189	6	172192573	172210474	+	405	0.10355351120233536	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__gene__Zm00001d009167	1	0.03842978674332078	0.03842978674332078	mCHH	gene	Zm00001d009167	8	40630094	40633047	+	288	0.005581408739089966	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__gene__Zm00001d041649	1	0.03771512293236991	0.03771512293236991	mCHH	gene	Zm00001d041649	3	131635306	131638817	-	265	0.0058675711043179035	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__promoter__Zm00001d032479	1	-0.0373840861668799	0.0373840861668799	mCHG	promoter	Zm00001d032479	1	228038295	228039122	-	66	0.1351134181022644	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__cis__Zm00001d023904	1	-0.03641642602227493	0.03641642602227493	mCG	cis	Zm00001d023904	10	27313349	27316275	-	457	0.1577954888343811	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__cis__Zm00001d032027	1	-0.03630075289055855	0.03630075289055855	mCHH	cis	Zm00001d032027	1	209851567	209853560	-	468	0.023106060922145844	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__gene__Zm00001d002390	1	0.035803964216496884	0.035803964216496884	mCHG	gene	Zm00001d002390	2	11665354	11689105	-	488	0.09945905208587646	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__cis__Zm00001d032664	1	-0.03564135849910412	0.03564135849910412	mCHG	cis	Zm00001d032664	1	233548082	233551762	-	308	0.1311594843864441	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__gene__Zm00001d002640	1	-0.035582930087822394	0.035582930087822394	mCG	gene	Zm00001d002640	2	17710877	17738889	+	437	0.12695667147636414	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__promoter__Zm00001d045160	1	0.03542013555756877	0.03542013555756877	mCG	promoter	Zm00001d045160	9	14630323	14638218	-	182	0.15640220046043396	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__promoter__Zm00001d051964	1	-0.03509102215777819	0.03509102215777819	mCHG	promoter	Zm00001d051964	4	175484595	175495683	+	439	0.10336743295192719	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__promoter__Zm00001d010234	1	-0.034956930729877926	0.034956930729877926	mCHH	promoter	Zm00001d010234	8	105238117	105240069	-	211	0.02125684916973114	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__promoter__Zm00001d014467	1	0.033001476820212886	0.033001476820212886	mCHH	promoter	Zm00001d014467	5	49119308	49122774	+	87	0.03282822668552399	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__cis__Zm00001d014467	1	0.032996549808843194	0.032996549808843194	mCHH	cis	Zm00001d014467	5	49119308	49122774	+	217	0.03282822668552399	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__gene__Zm00001d018951	1	0.032482489589538345	0.032482489589538345	mCHH	gene	Zm00001d018951	7	10360131	10360683	+	90	0.01250906940549612	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__promoter__Zm00001d002905	1	0.03228852298750692	0.03228852298750692	mCHG	promoter	Zm00001d002905	2	26329482	26339000	+	229	0.11686213314533234	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__promoter__Zm00001d040595	1	0.03218040535070931	0.03218040535070931	mCG	promoter	Zm00001d040595	3	52236536	52237647	+	245	0.15087567269802094	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__gene__Zm00001d036114	1	0.03169201111737025	0.03169201111737025	mCG	gene	Zm00001d036114	6	72799401	72804989	-	240	0.14399877190589905	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__gene__Zm00001d047565	1	0.030111824532342926	0.030111824532342926	mCHG	gene	Zm00001d047565	9	135716503	135717048	-	451	0.10156015306711197	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__gene__Zm00001d009983	1	0.029912103989147797	0.029912103989147797	mCHG	gene	Zm00001d009983	8	93324376	93339948	-	20	0.15038037300109863	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__cis__Zm00001d009983	1	0.0299114658791168	0.0299114658791168	mCHG	cis	Zm00001d009983	8	93324376	93339948	-	55	0.15038037300109863	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__promoter__Zm00001d015004	1	0.029808426093831355	0.029808426093831355	mCG	promoter	Zm00001d015004	5	71947713	71951327	+	233	0.15159131586551666	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__promoter__Zm00001d015002	1	0.029794131347725166	0.029794131347725166	mCG	promoter	Zm00001d015002	5	71944722	71945969	-	234	0.15159131586551666	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__cis__Zm00001d038244	1	-0.029040726687359807	0.029040726687359807	mCG	cis	Zm00001d038244	6	152227791	152238834	+	13	0.19523349404335022	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__gene__Zm00001d043469	1	0.02832342774263465	0.02832342774263465	mCG	gene	Zm00001d043469	3	201083349	201088576	-	356	0.13378237187862396	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__gene__Zm00001d002246	1	0.028240032307646646	0.028240032307646646	mCHG	gene	Zm00001d002246	2	8903282	8911060	+	194	0.11884091049432755	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__gene__Zm00001d013997	1	0.027023104585076823	0.027023104585076823	mCHH	gene	Zm00001d013997	5	27905856	27909377	-	210	0.007094806991517544	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__cis__Zm00001d028657	1	-0.02639683687856183	0.02639683687856183	mCG	cis	Zm00001d028657	1	42055800	42056585	+	388	0.15986384451389313	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__promoter__Zm00001d028657	1	-0.026396315722941453	0.026396315722941453	mCG	promoter	Zm00001d028657	1	42055800	42056585	+	146	0.15986384451389313	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__promoter__Zm00001d028656	1	-0.02639226292613654	0.02639226292613654	mCG	promoter	Zm00001d028656	1	42051353	42054601	-	147	0.15986384451389313	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__cis__Zm00001d028656	1	-0.02639114508837731	0.02639114508837731	mCG	cis	Zm00001d028656	1	42051353	42054601	-	389	0.15986384451389313	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__cis__Zm00001d002737	1	-0.026334405528745424	0.026334405528745424	mCHH	cis	Zm00001d002737	2	20918928	20924673	+	352	0.026093533262610435	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__promoter__Zm00001d002737	1	-0.02633295197758159	0.02633295197758159	mCHH	promoter	Zm00001d002737	2	20918928	20924673	+	139	0.026093533262610435	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__gene__Zm00001d005795	1	-0.026158049212725593	0.026158049212725593	mCHG	gene	Zm00001d005795	2	188910705	188919424	-	278	0.11240191012620926	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__gene__Zm00001d002127	1	0.02564703638887542	0.02564703638887542	mCHH	gene	Zm00001d002127	2	6316912	6319518	-	5	0.05144497752189636	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__cis__Zm00001d002127	1	0.02564560210121042	0.02564560210121042	mCHH	cis	Zm00001d002127	2	6316912	6319518	-	45	0.05144497752189636	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__cis__Zm00001d002126	1	0.025645098191931778	0.025645098191931778	mCHH	cis	Zm00001d002126	2	6309156	6311132	-	46	0.05144497752189636	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__promoter__Zm00001d015004	1	0.025543564499192775	0.025543564499192775	mCHG	promoter	Zm00001d015004	5	71947713	71951327	+	281	0.11359560489654541	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__promoter__Zm00001d015002	1	0.025528406410251482	0.025528406410251482	mCHG	promoter	Zm00001d015002	5	71944722	71945969	-	282	0.11359560489654541	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__promoter__Zm00001d029807	1	0.02531920291823017	0.02531920291823017	mCHH	promoter	Zm00001d029807	1	87791009	87793139	+	297	0.016268404200673103	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__gene__Zm00001d002902	1	0.02472248229684293	0.02472248229684293	mCG	gene	Zm00001d002902	2	26197358	26201770	-	42	0.16994670033454895	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__cis__Zm00001d002902	1	0.02471571305590593	0.02471571305590593	mCG	cis	Zm00001d002902	2	26197358	26201770	-	202	0.16994670033454895	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__gene__Zm00001d038197	1	0.024087350311182216	0.024087350311182216	mCHH	gene	Zm00001d038197	6	151277845	151283466	-	345	0.004809906240552664	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__gene__Zm00001d053896	1	-0.021023908502292337	0.021023908502292337	mCG	gene	Zm00001d053896	4	243263176	243265641	-	355	0.13379420340061188	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__gene__Zm00001d035392	1	-0.02054773433057341	0.02054773433057341	mCG	gene	Zm00001d035392	6	24057841	24071799	-	130	0.155049666762352	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__promoter__Zm00001d035392	1	-0.02053392632348897	0.02053392632348897	mCG	promoter	Zm00001d035392	6	24057841	24071799	-	201	0.155049666762352	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__promoter__Zm00001d052135	1	-0.020134616269299063	0.020134616269299063	mCHG	promoter	Zm00001d052135	4	180603733	180604032	+	345	0.10874772816896439	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__gene__Zm00001d024417	1	-0.01914571220177796	0.01914571220177796	mCG	gene	Zm00001d024417	10	70110101	70110779	+	463	0.12574255466461182	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__cis__Zm00001d046626	1	0.01826435175719077	0.01826435175719077	mCHH	cis	Zm00001d046626	9	99598556	99602330	+	28	0.06164690479636192	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__cis__Zm00001d046627	1	0.018261254526148005	0.018261254526148005	mCHH	cis	Zm00001d046627	9	99606470	99609464	+	27	0.06164690479636192	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__promoter__Zm00001d046626	1	0.018257618978672046	0.018257618978672046	mCHH	promoter	Zm00001d046626	9	99598556	99602330	+	13	0.06164690479636192	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__gene__Zm00001d011488	1	-0.017910690155787362	0.017910690155787362	mCG	gene	Zm00001d011488	8	152107228	152107913	+	147	0.15268437564373016	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__gene__Zm00001d042064	1	0.017451828182097118	0.017451828182097118	mCG	gene	Zm00001d042064	3	149398826	149402844	-	399	0.13074089586734772	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__cis__Zm00001d013112	1	-0.016592919010515565	0.016592919010515565	mCHG	cis	Zm00001d013112	5	4870603	4876553	+	224	0.13512171804904938	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__promoter__Zm00001d013112	1	-0.016549825830281258	0.016549825830281258	mCHG	promoter	Zm00001d013112	5	4870603	4876553	+	65	0.13512171804904938	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__cis__Zm00001d013114	1	-0.01647942648227354	0.01647942648227354	mCHG	cis	Zm00001d013114	5	4879308	4880263	-	225	0.13512171804904938	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__cis__Zm00001d013113	1	-0.01642146330193541	0.01642146330193541	mCHG	cis	Zm00001d013113	5	4876757	4878827	+	223	0.13512171804904938	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__promoter__Zm00001d021689	1	-0.016341981869988323	0.016341981869988323	mCHG	promoter	Zm00001d021689	7	160134485	160142314	-	361	0.10735384374856949	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__promoter__Zm00001d014013	1	-0.01615641940672294	0.01615641940672294	mCG	promoter	Zm00001d014013	5	28634910	28639671	-	476	0.13454504311084747	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__promoter__Zm00001d025684	1	-0.01614508873697251	0.01614508873697251	mCHH	promoter	Zm00001d025684	10	126186003	126189175	-	420	0.012298686429858208	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__gene__Zm00001d044315	1	-0.015388460400240491	0.015388460400240491	mCHG	gene	Zm00001d044315	3	225036651	225051676	-	247	0.11482899636030197	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__cis__Zm00001d028295	1	-0.015072025888764363	0.015072025888764363	mCHG	cis	Zm00001d028295	1	29497242	29504081	+	425	0.12729477882385254	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__gene__Zm00001d028295	1	-0.015068476516611102	0.015068476516611102	mCHG	gene	Zm00001d028295	1	29497242	29504081	+	129	0.12729477882385254	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__promoter__Zm00001d050487	1	-0.014952722290497116	0.014952722290497116	mCHG	promoter	Zm00001d050487	4	92644355	92646442	-	142	0.12415744364261627	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__gene__Zm00001d050487	1	-0.014951852661570966	0.014951852661570966	mCHG	gene	Zm00001d050487	4	92644355	92646442	-	153	0.12415744364261627	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__cis__Zm00001d032546	1	0.014707655803450107	0.014707655803450107	mCG	cis	Zm00001d032546	1	230134398	230139442	-	427	0.15848031640052795	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__cis__Zm00001d032547	1	0.014706732716059278	0.014706732716059278	mCG	cis	Zm00001d032547	1	230141385	230144429	-	426	0.15848031640052795	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__promoter__Zm00001d032547	1	0.014706194190621674	0.014706194190621674	mCG	promoter	Zm00001d032547	1	230141385	230144429	-	162	0.15848031640052795	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__promoter__Zm00001d008878	1	-0.014657109058006497	0.014657109058006497	mCG	promoter	Zm00001d008878	8	23569227	23569865	-	198	0.15549150109291077	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__gene__Zm00001d008462	1	-0.014273372722036983	0.014273372722036983	mCG	gene	Zm00001d008462	8	9350134	9352749	-	429	0.12824682891368866	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__cis__Zm00001d037580	1	-0.014194526102481387	0.014194526102481387	mCG	cis	Zm00001d037580	6	130371261	130381077	-	31	0.19054540991783142	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__promoter__Zm00001d054031	1	-0.014141078154652898	0.014141078154652898	mCHG	promoter	Zm00001d054031	4	245306140	245316755	+	325	0.11032242327928543	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__promoter__Zm00001d052520	1	0.013104074790306546	0.013104074790306546	mCHG	promoter	Zm00001d052520	4	191984692	191985651	+	225	0.11719036102294922	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__promoter__Zm00001d047771	1	0.012908427424086068	0.012908427424086068	mCHH	promoter	Zm00001d047771	9	141378956	141379948	+	445	0.0116884121671319	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__promoter__Zm00001d007062	1	-0.011455834547292642	0.011455834547292642	mCG	promoter	Zm00001d007062	2	221062823	221071242	-	133	0.16142238676548004	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__gene__Zm00001d007063	1	-0.011439081171324198	0.011439081171324198	mCG	gene	Zm00001d007063	2	221072232	221073664	+	82	0.16142238676548004	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__promoter__Zm00001d007063	1	-0.011400340190543307	0.011400340190543307	mCG	promoter	Zm00001d007063	2	221072232	221073664	+	134	0.16142238676548004	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__cis__Zm00001d007062	1	-0.011375809232164668	0.011375809232164668	mCG	cis	Zm00001d007062	2	221062823	221071242	-	351	0.16142238676548004	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__cis__Zm00001d007063	1	-0.011345861425777357	0.011345861425777357	mCG	cis	Zm00001d007063	2	221072232	221073664	+	350	0.16142238676548004	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__gene__Zm00001d031466	1	-0.011128372360814251	0.011128372360814251	mCHG	gene	Zm00001d031466	1	191167286	191172311	+	308	0.11007077991962433	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__gene__Zm00001d031467	1	-0.011125406615633474	0.011125406615633474	mCHG	gene	Zm00001d031467	1	191167340	191169614	-	309	0.11007077991962433	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__promoter__Zm00001d011178	1	-0.010918085521944013	0.010918085521944013	mCG	promoter	Zm00001d011178	8	142037367	142043523	-	110	0.1639036238193512	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__cis__Zm00001d011178	1	-0.010916918253478061	0.010916918253478061	mCG	cis	Zm00001d011178	8	142037367	142043523	-	292	0.1639036238193512	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__promoter__Zm00001d004582	1	-0.010845289602401404	0.010845289602401404	mCG	promoter	Zm00001d004582	2	119579094	119579480	+	71	0.17012028396129608	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__cis__Zm00001d004582	1	-0.010786860978032586	0.010786860978032586	mCG	cis	Zm00001d004582	2	119579094	119579480	+	199	0.17012028396129608	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__gene__Zm00001d004582	1	-0.010718444912380576	0.010718444912380576	mCG	gene	Zm00001d004582	2	119579094	119579480	+	41	0.17012028396129608	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__gene__Zm00001d036236	1	-0.010507309716004803	0.010507309716004803	mCHG	gene	Zm00001d036236	6	78457883	78459959	+	350	0.10714170336723328	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__gene__Zm00001d051998	1	0.010407665130199056	0.010407665130199056	mCHH	gene	Zm00001d051998	4	176207227	176221261	+	261	0.005977352149784565	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__cis__Zm00001d002418	1	-0.009922424439735796	0.009922424439735796	mCHG	cis	Zm00001d002418	2	12281370	12292546	+	79	0.1473100483417511	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__promoter__Zm00001d025952	1	0.009783889449718485	0.009783889449718485	mCHH	promoter	Zm00001d025952	10	134584596	134585561	+	364	0.013840599916875362	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__promoter__Zm00001d019754	1	0.009644682148982975	0.009644682148982975	mCHH	promoter	Zm00001d019754	7	56516523	56522809	-	233	0.019488882273435593	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__cis__Zm00001d008859	1	-0.009545113537910497	0.009545113537910497	mCHH	cis	Zm00001d008859	8	22870098	22873800	-	499	0.022259419783949852	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__cis__Zm00001d008858	1	-0.00954141945021005	0.00954141945021005	mCHH	cis	Zm00001d008858	8	22865173	22869630	+	498	0.022259419783949852	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__cis__Zm00001d034731	1	-0.009489329087918868	0.009489329087918868	mCHG	cis	Zm00001d034731	1	300940580	300942400	-	399	0.12776830792427063	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__promoter__Zm00001d034732	1	-0.009488411707386965	0.009488411707386965	mCHG	promoter	Zm00001d034732	1	300946909	300949101	-	111	0.12776830792427063	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__cis__Zm00001d034732	1	-0.009487319128798065	0.009487319128798065	mCHG	cis	Zm00001d034732	1	300946909	300949101	-	398	0.12776830792427063	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__gene__Zm00001d002166	1	0.009273484444234809	0.009273484444234809	mCG	gene	Zm00001d002166	2	7053614	7066223	+	247	0.14311735332012177	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__cis__Zm00001d032664	1	-0.009061903643587374	0.009061903643587374	mCG	cis	Zm00001d032664	1	233548082	233551762	-	69	0.18146756291389465	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__promoter__Zm00001d032478	1	-0.008527059498843989	0.008527059498843989	mCHG	promoter	Zm00001d032478	1	228035780	228036940	+	25	0.1482032686471939	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__gene__Zm00001d016439	1	-0.008410899801153872	0.008410899801153872	mCG	gene	Zm00001d016439	5	162354770	162359026	+	126	0.15546898543834686	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__cis__Zm00001d028186	1	-0.00834768222944459	0.00834768222944459	mCHH	cis	Zm00001d028186	1	25742203	25745382	+	12	0.06854739785194397	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__cis__Zm00001d028184	1	-0.008331630342244394	0.008331630342244394	mCHH	cis	Zm00001d028184	1	25734022	25737544	+	11	0.06854739785194397	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__cis__Zm00001d028183	1	-0.008128238927724546	0.008128238927724546	mCHH	cis	Zm00001d028183	1	25725534	25732327	-	13	0.06854739785194397	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__promoter__Zm00001d028183	1	-0.007986908353167892	0.007986908353167892	mCHH	promoter	Zm00001d028183	1	25725534	25732327	-	6	0.06854739785194397	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__cis__Zm00001d025317	1	-0.007959954064009515	0.007959954064009515	mCHG	cis	Zm00001d025317	10	114026048	114027155	+	175	0.13805338740348816	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__cis__Zm00001d025314	1	-0.00795961594274925	0.00795961594274925	mCHG	cis	Zm00001d025314	10	114014799	114015284	-	172	0.13805338740348816	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__cis__Zm00001d025318	1	-0.00795677107232454	0.00795677107232454	mCHG	cis	Zm00001d025318	10	114029385	114032662	+	174	0.13805338740348816	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__cis__Zm00001d025316	1	-0.007956567038023988	0.007956567038023988	mCHG	cis	Zm00001d025316	10	114024329	114025411	+	173	0.13805338740348816	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHG__gene__Zm00001d028710	1	0.007910257011440856	0.007910257011440856	mCHG	gene	Zm00001d028710	1	43905140	43907073	+	418	0.10304223746061325	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCG__gene__Zm00001d003090	1	0.007886577242668152	0.007886577242668152	mCG	gene	Zm00001d003090	2	31857827	31860685	-	123	0.1557711958885193	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__promoter__Zm00001d028184	1	-0.007874946365327755	0.007874946365327755	mCHH	promoter	Zm00001d028184	1	25734022	25737544	+	7	0.06854739785194397	0.0
agri_aa_oil__Oil_C200_C220	methwin__mCHH__cis__Zm00001d028185	1	-0.007811660355944902	0.007811660355944902	mCHH	cis	Zm00001d028185	1	25738664	25741208	-	14	0.06854739785194397	0.0
